Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"ColinMintDesign:Handmade Heart-Shaped Wedding Cake Topper ，Engraved Names & Date ，Couples Anniversary Decor，Wooden Heart Decor
wedding cake topper, baptism cake topper, Gold cake topper, custom cake toppers, personalized cake, Handmade Cake Topper, Heart Shaped Topper, Custom Names Topper, Engraved Date Topper, Rustic Wedding Decor, Couples Wedding Gift, Wooden Heart Decor, Vintage Heart Topper",1,0,0,0,$7.90,$0,0
"WoodwordDesignStudio:Custom Wedding Cake Toppers Gold Cake topper for Wedding Rustic Wedding Cake Toppers Custom Initials Wedding Decorations Cake Topper
wedding cake topper, Couple cake topper, Cake Charm, rustic cake, Custom Cake Topper, Gold Cake Topper, Standing Cake Topper, Last Name Wedding, Mr Mrs Cake Topper, Custom Wedding, Engagement Cake Top, Modern Wedding Decor",13,28,2.2,0,$6.62,$0,1
"KingLaserArt:3D Baby Shower SVG DXF Cut File – 4 Layer Paper Craft Template for Baby Shower Decor & Invitations
3D Baby Shower SVG, Baby Shower Cut File, 4 Layer Paper Craft, Paper Craft Template, Layered Baby SVG, Baby Shower Art Cut, DIY Baby Shower SVG, 3D Paper Baby SVG, Baby Decor Template, Multilayer Baby SVG, SVG for Baby Decor, Invitations Cut File, 3D Layered SVG File",1,0,0,0,$4.74,$0,0
"DreamyPrintablesVN:Psychological Thriller Book Club Png Svg, Horror Bookish Svg Design, Vintage Dark Reader Shirt Clipart, Spooky Book Lover Sublimation File
vintage book lover, book club design, psychology thriller, horror book svg, thriller book club, dark reader clipart, spooky bookish png, book lover design, horror reading shirt, eepy book aesthetic, book reader png, dark romance reader, thriller svg file",1,0,0,0,$2.90,$0,0
"DesignsByDanaDigital:Personalized Tap Dance Bag Tag SVG Custom Name Tag Laser File for Tap Dance Backpack Tag Tap Shoe File for Beginners Gift for Tap Dancer SVG
bag tag svg file, luggage tag svg, custom bag tag file, glowforge laser file, xtool laser file, laser tested svg, personalized bag tag, dance recital gift, dance name keychain, dance teacher gift, gift for tap dancer, tap bag tag svg, tap shoe svg file",17,0,0,0,$4.99,$0,0
"Military Child Month Svg Png, In My Military Child Era Svg Png, Military Kids Awareness Png, Proud Military Child Png
Military Family, Month, Military Kids, Military Children, Purple Up Svg, Wear Purple, Military Child, April Military, For military",2,1,0.5,0,$1.12,$0,0
"OurPixelWorld:Supercar SVG Bundle | Supercar Clipart | Luxury Car Vector Designs | Sports Car Silhouette | Racing PNG SVG | Cut Files | Instant Download
Super Car SVG Bundle, Super Car png, Super Car vector, Super Car clipart, Racing svg, Luxury Car svg, Car vector, Super Car svg, Super Car silhouette, Super Car decal, Vehicle svg, Sport Car svg",14,2,0.1,0,$10.08,$0,0
"TaiGift:Superhero Squad Svg, Avengers Svg, Superhero Team Svg, Comic Hero Svg, Boys Birthday Squad Svg, Family Vacation Svg, Vacay Mode Svg
Minnie Mouse, Disneyland Svg, Mickey Mouse Svg, Matching Family Svg, Family Vacation Svg, Family Trip Svg, Friend Trip Svg, Making Memories Svg, Heroes Face Shirt, Superheroes Head, Captain America Svg, Avengers Svg, friends svg",1,0,0,0,$2.71,$0,0
"CraftlyMuse:Cute Sloth Flamingo Float SVG | Summer Sloth Drinking Clipart PNG | Lazy Animal Pool Float Design | Funny Tropical Sublimation for Cricut
sloth svg, flamingo float svg, cute sloth  png, tropical drink sloth, sloth flamingo float, flamingo pool svg, funny sloth drinking, summer animal svg, sloth vacation png, pool party svg, sloth on float svg, beach animal svg, sloth flamingo png",1,0,0,0,$2.50,$0,0
"KingLaserArt:3D Pregnancy SVG DXF Cut File | 4 Layer Baby Shower Cricut Design | Maternity Silhouette Clipart for Papercraft & Vinyl
3D pregnancy svg, baby shower cut file, maternity silhouette, 4 layer svg file, pregnancy papercraft, cricut maternity svg, vinyl baby shower, pregnancy clipart, layered baby svg, papercraft pregnancy, baby shower decor, pregnant woman svg, maternity cut file",1,0,0,0,$4.74,$0,0
"LuckyHeartDesignsCo:Summer Duck Standing File SVG, Umbrella, Swimming, Pool, Beach, Scubba, Glasses, Cute, Pet, Farm Tiered Tray Glowforge, LuckyHeartDesignsCo
lucky heart designs, duck file svg, duck decor file, cute duck sign, duck tiered tray, flower file, SUMMER DUCK FILE, SUMMER DUCK DECOR, SUMMER SIGN FILE, POOL DECOR FILE, SWIMMING DUCK FILE, DUCK PARTY DECOR, DUCK SUMMER SIGN",1,0,0,0,$8.99,$0,18
"FreakyTeeFactory:Its Giving Friendsmas Digital SVG Png Holiday Decoration, Printable Christmas Invite, Friends Christmas Party Invitation
digital download, holiday decoration, festive printable, friends christmas, svg file, png file, holiday crafting, winter celebration, instant download, holiday party invite, custom holiday decor, christmas decoration, festive gathering",151,19,0.1,0,$2.95,$0,2
"Barracliparts:2966 - Cheshire Cat SVG, EPS, PNG - outline/ clipart vector. Characters Alice in wonderland svg cut files. Were all mad here line art.
disney silhouette, disney cricut, disney cliparts, disney svg, Cheshire Cat SVG, Wonderland Clipart, Cartoon Character, Wonderland svg, silhouette cheshire, cheshire cat, cheshire line art, cheshire cricut, cheshire cliparts",1,0,0,0,$3.98,$0,0
"EverPrintStudio:Rooster SVG - Cricut, Silhouette | Vector Rooster Cut file | Funny Rooster Template for Cutting Machines Download svg, png, eps, dxf
Rooster SVG, Vector Rooster SVG, Rooster Cricut, Rooster vector, Rooster png, Rooster eps, Rooster art file, farm Rooster SVG, Rooster t-shirt SVG, Rooster shirt, Rooster svg cut file, Funny Rooster Cricut, Happy Rooster svg",1,0,0,0,$1.50,$0,0
"ArProDesign:40th Birthday Svg, Vintage 1985 Limited Edition – Aged to Perfection Birthday Clipart for Cricut, PNG, DXF, EPS – 1985 Retro
40th Birthday Gift, 40th Birthday svg, Aged to perfection, Birthday Shirt 40th, Birthday Svg, Birthday Shirt svg, Gift 50th Birthday, vintage 50 svg, birthday png, Cutfile for cricut, 1985 Vintage Svg, Vintage 1985 svg, 1985 Vintage Png",1,0,0,0,$3.00,$0,0
"TheWeirdShopUA:Apple trees SVG|PNG bundle (black|white contouring, coloured|transparent)
apple tree, sprout young tree, svg png printable, t-shirt digital, digital design, three generations, family look, baby dad granddaddy, child mom grandma, pregnancy surprise, gift for him her, fathers day, mothers day",9,3,0.3,0,$1.50,$0,0
"funnypandaart:Mom life svg png, Bunny Mama Svg, Momlife svg, Buffalo Plaid Mom svg, Mom png, Mama svg, Mothers Day Svg, Leopard Print Mom Png, Sublimation
mothers day png, mother's day svg, Mom life svg png, Bunny Mama Svg, Momlife svg, Buffalo Plaid, Mom svg, Mama svg, Mothers Day Svg, Leopard Print, Sublimation, Mom png, mommy png svg",1,0,0,0,$2.34,$0,0
"LuckyHeartDesignsCo:Summer Treats For The Flower Basket Interchangeable File SVG, TINY, Watermelon, Lemonade, Tray, Ice Cream, Glowforge, LuckyHeartDesignsCo
lucky heart designs, flower basket file, INTERCHANGEABLE FILE, flower basket svg, flip flop file, WATERMELON FILE, LEMONADE FILE, POPSICLE FILE, summer sign file, ice cream file, Popsicle sign file, summer decor file, ice cream decor file",1,0,0,0,$7.99,$0,7
"KingLaserArt:3D Zodiac SVG DXF 4 Layer Horoscope Cut File for Cricut & Silhouette, Astrology Sign Digital Download, Astrology Craft Design
3D Zodiac Cut File, 4 Layer Horoscope, Astrology SVG File, Zodiac Sign Cut, Horoscope Digital, Cricut Astrology, Silhouette Zodiac, Astrology Craft SVG, Star Sign Cut File, Digital Zodiac Art, Cricut Horoscope SVG, Silhouette Astrology, Astrology Sign DXF",1,0,0,0,$4.74,$0,0
"WoldesignStudioLLC:Boho Rosemary SVG Herb Clipart Minimalist Line Art Neutral Botanical Illustration Editable Template Small Business Design Commercial Use SVG
Boho Rosemary SVG, SVG Herb Clipart SVG, Minimalist Line Art, Clipart Minimalist, Minimalist Boho SVG, Boho Minimalist SVG, Neutral Botanical, Minimalist Botanical, Editable Template, Commercial Use SVG, Small Business Art, Neutral Minimalist, Botanical SVG Boho",1,0,0,0,$2.99,$0,0
"AMZVectors:Support squad Breast Cancer SVG cancer awareness cancer pink ribbon svg, cancer svg, awareness ribbon svg, cancer warrior shirt svg
breast cancer svg, cancer awareness svg, cancer ribbon svg, pink ribbon svg, cancer svg, awareness ribbon svg, breast cancer shirt, ribbon svg, cancer png, butterfly svg, sunflower svg, breast cancer gifts, cancer warrior shirt",576,14,0,0,$1.59,$0,1
"DavidsTeeShop:funny scuba diving Svg Vector Cut File Clipart Download for Cricut Silhouette (Svg, Png, Eps, Dxf)  Scuba Diving Diver Funny Swimmer Cute
Cricut Design Space, Cricut Maker, Silhouette, ScanNCut, t-shirt vinyl, vinyl cutter, iron on, illustration, clipart, scuba diver svg, snorkeling svg, deep sea diver svg, swimming and diving",245,3,0,0,$2.90,$0,0
