Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"EbookEmpireMoney:10 Prompts Ultra Secrets pour ChatGPT – Guide IA à Copier-Coller (PDF Digital)
chatgpt prompt, ebook digital, ebook français, intelligence artificielle, prompts chatgpt, guide IA, outil productivité, gagner du temps, contenu digital, astuce business, fichier pdf téléchargeable, formation chatgpt, outil créateur contenu",1,4,4,0,$5.67,$0,0
"LoveNTDigital:Cute Mermaid Watercolor Digital Art - ChatGPT Prompt Pack, dall e prompt, black mermaid,little mermaid,mermaid castle, Instant Download
black mermaid, little mermaid, mermaid castle, mermaid clipart, mermaid stickers, nursery decor, pink mermaid, sea animals clipart, sea life clipart, under the sea, watercolor mermaid, dall e prompt, ChatGPT Prompts",369,13,0,0,$2.00,$0,1
"bizarrobazaaro:ChatGPT Parent Shirt, Teenage Daughter knows everything T-shirt, Funny Tee, Gift for Mum or Dad with Teenager, Humor
ChatGPT OpenAI, gift for parent mom, Teenage Daughter, funny humor Shirt, T-shirt Tee Tshirt, IT Artificial AI, Mother's Day Gift, data Deep learning, parenting teen, dad mom mum, computer funny, daughter son, science engineering",769,34,0,0,$11.42,$0,0
"JorgeTiradoArt:ChatGPT800 Unisex lightweight zip up windbreaker
Terminator Jacket, Cyberpunk Jacket, Sci-Fi Clothing, Futuristic Outerwear, Cybernetic Fashion, Terminator Cosplay, Geeky Clothing, Cool Windbreaker, Cyber Warrior Jacket, Tech Noir Fashion, Terminator, Judgement Day, ChatGPT",738,34,0,0,$71.00,$0,2
"WeManageMarketing:Your Ultimate Marketing ChatGPT Prompt Pack for Small Business Growth
small business, marketing, chatgpt, ai, business marketing, business growth, marketing prompt, chatgpt prompts",2,0,0,0,$19.00,$0,0
"RareRoutine:ChatGPT eBook and Prompt List – Digital Download for AI Users with 10,000 Ready-to-Use Prompts
chatgpt guide, prompt book, ai prompt list, chatgpt ebook, ai productivity, prompt engineering, chatgpt tips, digital download, gpt power guide, learn chatgpt, prompt templates, chatgpt prompts, ai guidebook",19,18,0.9,0,$12.99,$0,0
"ZETASHIRTS:ChatGPT ''Draw a coffee addict inside this T-shirt'' Heavy Cotton Tee - Funny AI Quote Tee, Prompt Meme Shirt, Geeky Unisex T-Shirt, Coffee
Unisex Tee, Heavy Cotton, Chatgpt Tee, Coffee Lover, Conversation Starter, Men's Shirt, Women's Top, Gift Idea, Unique Design, Graphic Print, Novelty Tee, Humor Shirt, Comfy Apparel",2,7,3.5,0,$47.80,$0,0
"DigitalxProsperity:Digital Prosperity Ebook for PLR & ChatGPT Creators | Build and Sell Digital Products in 30 Days | Passive Income Guide for Creators
PLR EBOOK, Digital products, Passive income, Income planner, Side hustle, Sell digital product, Ai ChatGPT, Creator tools, Small business, Work from home, Online business, Business ebook, How to digital",2,6,3,0,$13.00,$0,1
"WenderFarms:ChatGPT Dog to Human Fridge Magnet Turn Your Pet's Photo into an AI Imagined Human Version of Your Dog Cat or Favorite Pet Funny Gift
chatgpt dog to human, pet to person, pet portrait, dog into human, cat into human, pet to human, fridge magnet, gift for dog lover, cat lover gift, humurous gift, ai pet artwork, funny pet pics, tiktok trend",2,5,2.5,0,$4.99,$0,0
"AnabolicAI:AI & ChatGPT Toolkit for Fashion Designers: Personalized Guide | How to use AI LLMs with specific Prompts and Custom Instructions
ChatGPT for Fashion, Prompts for Fashion, AI Fashion Designers, ChatGPT AI Prompts, AI Fashion Toolkit, AI Fashion Guide, AI for Designers, AI Pattern Making, Prompt Guide Fashion, ChatGPT AI Toolkit, AI Style Innovation, Fashion AI Mastery, Tailored AI Prompts",370,15,0,0,$6.90,$0,0
"PrefectureStudio:10 Prompts ChatGPT DEMO pour Freelances | Outil PDF - Création, Productivité, Mindset | Prefecture Studio
prompt chatgpt gratuit, freelance outil gratuit, pdf prompt IA, freebie freelance, prompt IA français, création contenu IA, productivité freelance, chatgpt freelance, prompt gratuit, notion freelance, template IA gratuit, mindset freelance, prefecture studio",2,6,3,0,$1.02,$0,0
"GoldenHourDaydream:AI Prompts for Moms | ChatGPT Guide | Digital Mom Life Planner | Household & Parenting Organizer | Time-Saving Productivity Download
AI prompts for moms, ChatGPT prompt guide, Busy moms, Productivity, Household management, ChatGPT beginners, AI tools, Digital download, Side hustle for moms, Mom organization, Mom routine prompts, Life organization",7,31,4.4,0,$14.00,$0,1
"AIPromptPacks:30 ChatGPT Digital Product Creation Prompts | AI Product Builder Toolkit | Create and Launch Profitable Downloads, Courses & Templates
digital product prompts, chatgpt product ideas, etsy seller tools, ai digital product builder, course creation prompts, lead magnet planner, notion seller tools, product bundle ideas, create passive income, etsy prompt pack, digital offer structure, monetise your skills, launch strategy guide",1,0,0,0,$13.25,$0,0
"HowToCollective:Find Profitable Business Ideas with ChatGPT for Digital Products Beginner Guide to Scalable Online Niches and High Profit Etsy Sellers
How to digital guide, Etsy Sellers Course, Online Marketing POD, Master Resell Rights, Passive Income Help, Selling Strategy Tip, Pinterest Growth SEO, Faceless Marketing, Small Business Tools, Money Making Bundle, Best Seller Products, Print on Demand Book, SEO Chatgpt tutorial",1,0,0,0,$2.56,$0,0
"TeeShirtMetal:Chatgpt shirt, I think Im in love with chatgpt, Unisex Tee chatbpt, ai shirt, i love chat gpt, chat gpt gift, funny chatgpt t shirt, nerd
Chatgpt shirt, Unisex Tee chatbpt, ai shirt, i love chat gpt, chat gpt gift, nerdy shirt, nerd shirt, gift for nerd, gift for mom, in love with chatgpt, funny chatgpt, chatgpt, ai",1,3,3,0,$18.69,$0,0
"OnlinePresence1O1:AI Prompt Guide • 4 Ready‑to‑Use ChatGPT & Midjourney Prompts + Troubleshooting Checklist | Instant PDF Download, Prompt‑Engineering eBook
ai prompt guide, chatgpt prompts, midjourney prompts, prompt engineering, ai ebook pdf, digital download, instant pdf guide, small business tools, content creation aid, copywriting prompts, digital product etsy, ai tutorial book, prompt recipe pack",2,3,1.5,0,$5.99,$0,0
"ZosDigitalDesigner:17,000 ChatGPT Prompts in Excel – AI Content Ideas | Editable Template | Digital Download for Business & Social Media
chatgpt prompts, ai content ideas, excel content plan, digital download, ai for business, etsy digital file, content planner, chatgpt ideas, ai marketing tool, social media plan, prompt excel file, editable template, digital prompts",2,19,9.5,0,$2.05,$0,2
"AnabolicAI:AI & ChatGPT Toolkit for Chefs: Personalized Guide for Chefs to use AI LLMs with specific Prompts and Custom Instructions
ChatGPT for Chefs, Prompts for Chefs, Custom Instructions, AI Guide for Chefs, ChatGPT Guide Chefs, Prompt Guide Chefs, How to Prompt Chefs, Personalized Prompts, Tailored Prompt Chef, Prompt Toolkit Chefs, ChatGPT Prompts Chef, AI Prompts for Chefs, AI Mastery for Chefs",370,6,0,0,$7.96,$0,0
"artprint2u:3000+ ChatGPT Prompts PLR | AI Prompts for Business, Marketing & Social Media | Make Money Online Ideas | Productivity and Automation Tools
Chatgpt prompts PLR, Prompt chatgpt plus, AI prompts bundle, Bussiness AI prompts, Marketing AI prompts, Social Media Prompts, Make money online, Onlines Business, Digital product PLR, Master Resell Rights, MRR PLR Bundle, top digital products, automation AI",2,4,2,0,$2.21,$0,0
"BeeAndFlowerCo:10 Viral ChatGPT-4o Prompt Sets for Etsy · AI Image Templates for Resellers & Creators
prompt guide, chatgpt prompts, chatgpt plus, chat gpt, chatgpt, gpt image, gpt4o, chat gpt prompts, ai prompts, midjourney prompts, marketing prompts, top digital products, ai etsy bundle",2,20,10,0,$8.30,$0,0
