Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"InaresByMarthe:Luna planner Norsk/Norwegian
digitalplanner, digital planlegger, digital journal, weekly spread, weekly template, norwegian, norsk, Digital planner NO",1196,137,0.1,1,$1.42,$1,1
"FounderMumTools:Customizable Monthly Meal Planner
",121,3,0,0,$4.47,$0,0
"KarissaPlanners:WEEKLY PLANNER | Week At A Glance |Weekly Schedule | Weekly Agenda | Minimalist Simple |
week planner pdf, student personal, undated weekly, template pages, weekly schedule, weekly agenda, 7 day planner, Minimalist simple, week at a glance, Schedule template, Student timetable, Hourly agenda, study schedule",737,1,0,0,$3.00,$0,0
"DailySaga:2025 Digital Planner PDF, iPad and Tablet Organizer, Hyperlinked Daily, Weekly, and Monthly Planner, GoodNotes and Notability Compatible
2025 digital planner, iPad planner 2025, Hyperlinked pdf plan, Good notes planner, Digital daily plan, Customizable planner, Digital planner pdf, Notability planner, Tablet planner 2025, Editable digital, Digital organizer, Easy digital planner, Productivity planner",121,13,0.1,0,$14.99,$0,2
"28yoStudio:Travel Planner Template | Trip Itinerary Planner | Vacation Planner | Digital Travel Organizer | Things To Do List | Printable or Digital.
Vacation Planner Pdf, Digital Planner, Travel Planner, Trip Itinerary, Vacation Planner, Planner Printable, Travel Organizer, Digital organizer, Travel Journal, Shot List, Travel Checklist, Packing List, Things To Do List",1,0,0,0,$3.60,$0,0
"EleganttBoutiquee:Wedding Planner Printable | Printable Couples Plan Pages | Celebration Bundle| Minimalist Activity Book | Binder Personalized Template
lesbian planner, Wedding Binder, wedding notebook, planner book pdf, wedding checklist, wedding planner, wedding planning, wedding printables, day of wedding, wedding kit, printable planner, digital planner, engagement gift",490,8,0,0,$3.50,$0,1
"Minimalist Digital Planner Bundle – Daily, Work, Budget, Meal & Monthly Printables | Aesthetic Productivity PDF | Instant Download
digital planner, printable planner, daily planner, work planner, meal planner, budgeting spreadshee, monthly calendar, productivity planner, planner bundle, A4 planner printable, instant download, minimal planner, GoodNotes template",1,0,0,0,$2.65,$0,0
"Editable/Printable Planner Templates
",1,0,0,0,$3.00,$0,0
"DigiCreativeCanvas:2024-2025 All in One Planner
digital products, digital planner, goodnotes, 2024-2025 planner, good notes",492,29,0.1,0,$15.00,$0,0
"FreelanceGems:Daily Digital Planner To Do List Gratitude Notes - Leopard
dailydigitalplanner, planner, journal, ipad, tablet, pdf, digitalplanner, leopard, todo, organization, gratitude, gratitudejournal",121,4,0,0,$3.33,$0,0
"DigitalByNelles:Budget Planner for Google Sheets, Monthly Budget Spreadsheet, Paycheck Budget Tracker, Weekly Budget Template, Biweekly Budget, Budgeting
DigitalPlanner, Budget planner, 2023 Budget Planner, YearlyOverview, monthly Planner, GoogleSheetsPlanner, MonthlyBudgetPlanner, Annual Spreadsheet, Financial Planner, Annual Planner, It Girl Planner, Budget Spreadsheet",491,10,0,0,$4.99,$0,0
"Cozy ADHD Daily and Weekly Planner
cozy, planner, adhd, reading, journal",1,0,0,0,$14.45,$0,0
"EleganttBoutiquee:Wedding Planner Printable | Printable Wedding Planner Pages | Wedding Plan Bundle | Wedding Planning Book | Wedding Planner PDF
lesbian planner, Wedding Binder, wedding notebook, planner book pdf, wedding checklist, wedding planner, wedding planning, wedding printables, day of wedding, wedding kit, printable planner, digital planner, engagement gift",490,12,0,0,$3.50,$0,0
"KarissaPlanners:SELF CARE PLANNER | Self Care Tracker | Self Care Checklist | Self Care Journal | Self Love Printable | Digital Self Care Printable Pdf
self-love printable, emotional well-being, daily printable, Self Love, Journals Notebooks, Self care checklist, self care tracker, Mental health pdf, Wellness planner, Self Care Journal, self care notebook, Self Care Workbook, self discovery",739,4,0,0,$3.00,$0,1
"Shessoplanned:Rainbow Daily Planner PDF – Minimal Printable To-Do List – Digital Download
Daily planner pdf, Printable planner, To do list page, Rainbow planner, Pastel planner, Digital download, Cute planner page, Task planner, Daily checklist, Minimalist pdf, Planner insert, PDF planner page, Productivity tool",1,0,0,0,$0.99,$0,0
"SGSDESlGNSCO:Friendsgiving Mini Planner Sticker Kit
stickers, planner, Friendsgiving",152,15,0.1,0,$9.95,$0,0
"DigiCreativeCanvas:Comprehensive Instagram Planner - Digital Download - Social Media Marketing Tool - Hashtag & Content Strategy
InstagramPlanner, SocialMediaTool, DigitalMarketing, ContentStrategy, InstagramGrowth, OnlineMarketing, InfluencerTool, BusinessStrategy, InstagramTips, digital planner, good notes",491,7,0,0,$10.00,$0,0
"Digital Planner/Printable Todo List
todo list, planner, printable, organize",1,0,0,0,$2.99,$0,0
