Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"CalusDesing:Editable Christmas invitation, Christmas party, Christmas Invitation, Canva, Holiday Party Invitation Template, Editable Canva Template
christmas party, christmas invitation, digital download, christmas template, watercolor christmas, instant download, editable template, canva template, canva, editable canva, christmas card, invitation card, printable invitation",139,49,0.4,2,$2.00,$4,0
"SmallBusinessDesigCo:Fully Editable Window Cleaning Logo | Canva Template | Window Washing Business | Customizable | Squeegee Logo | Simple and Modern| Blue
editable, canva, window, cleaning, washing, business, logo, design, squeegee, customizable, glass, simple, proffessional",121,24,0.2,1,$3.75,$4,0
"TheBougieWealthGroup:Versatile Canvas Tote Bag - Crossbody, Shoulder Bag, and More!
Womens Shirt, bougie Tshirt, Comfy Shirt, Dress Shirt, Pretty Bougie, Bougie, Christian Faith, Affirmation, Luxury Shirt, Canvas Tote Bag, Crossbody Tote, Stylish Tote",233,5,0,0,$30.00,$0,0
"FancyStandardsArt:Ultraman Rising Birthday T-shirt - Personalized Birthday Shirt- Custom Birthday T-shirt - Ultraman Rising theme - kids Birthday - family
birthday, custom, personalized, tshirt, tee, shirt, custom birthday, kids, children, cumpleano, family, movie, Ultraman Rising",40,7,0.2,0,$18.00,$0,0
"DigitalRealEstatePro:Real Estate Instagram Reel Template | Editable Canva Reels for Realtors, Listings, Open Houses, Just Sold & Property Promotions
real estate reels, realtor reels kit, canva real estate, real estate video, editable reels, open house reel, just sold reels, listing video post, property promo kit, real estate canva, realtor tiktok, home listing reel, real estate media",1,0,0,0,$2.00,$0,0
"CestJiun:24 Editable Shelf Price Card Canva Template | Price List Template for Craft Fair | Small Business Sign | Handmade Item Retail Store Display
Shelf Price Card, Price Tag Template, Personalized Tag, Price List template, Editable Price Label, Retail Store Display, Small Business Sign, Display Shelf, Craft Fair, Show Shelf Display, Product Label Canva, Handmade Item, Crochet Tag",1,0,0,0,$8.17,$0,0
"SuccessWithShakirahA:6 Canva Website Template for Small Business, Editable Landing Page, Business Website Design, Virtual Assistants Coaches Social Media Manager
Website Template, Canva Landing Page, Canva Sales Page, One Page Website, Canva Template, Business Website, Website Theme, Website Design, Sales Page Template, Sales Funnel, Social Media Manager, Virtual Assistant, Canva Coach Website",1,0,0,0,$12.00,$0,0
"PinkPeoniesPrints:Orange Baby Shower Invite- Canva Template, Self Edit Template, Easy to Edit, Digital Invitation, Orange, Baby, Boy, Girl, Gender Neutral
canva template, brunch, invitation, self edit, canva, brunch template, customizable, digital invite, baby shower, orange, gender neutral, orange shower, shower",1105,19,0,0,$4.25,$0,0
"maementos:Timeless B&W Holiday Card | Customizable Canva Template | Custom Photo Christmas Card | Digital Christmas Card | Printable X-Mas Card
digital card, personalized card, canva template, instant download, mobile greeting card, digital download, Christmas card, Xmas card, custom Xmas card, elegant holiday card, black and white card, timeless card, printable card",122,8,0.1,0,$3.11,$0,0
"DigitalChiccc:Weight Loss & Fitness Tracker, Canva Template, Calorie Tracker, Meal Planner, Habit Tracker, Digital Workout Planner, Diet Log
WeightLoss Planner, Fitness Tracker, Diet Log, Canva Template, Meal Planner, WeightLoss Tracker, Exercise Log, WeightLoss Template, Sleep Tracker, Mood Tracker, Digital Download",1,0,0,0,$5.99,$0,1
"FancyStandardsArt:INSIDE OUT Birthday T-shirt - Personalized Birthday Shirt- Custom Birthday T-shirt - Inside out kids Birthday - family
birthday, custom, personalized, tshirt, tee, shirt, custom birthday, kids, children, cumpleano, family, INSIDE OUT, movie",41,6,0.1,0,$18.00,$0,0
"DigitalRealEstatePro:Real Estate Instagram Reel Templates | Editable Canva Reels for Realtors, Listings, Open Houses, Just Sold & Property Promotions
real estate reels, realtor reels kit, canva real estate, real estate video, editable reels, open house reel, just sold reels, listing video post, property promo kit, real estate canva, realtor tiktok, home listing reel, real estate media",1,0,0,0,$4.00,$0,0
"LoveRockResidue:Gratitude Pages Canva Template | Evidence of Love Journal Pages
gratitudejournal, printable, selflove, mindfuljournaling, affirmationjournal, canva, template, journal",368,3,0,0,$9.99,$0,0
"SilverspoonUS:Business Card Template | Canva Editable Business card | Calling Card | Small Business Branding | Instant Download | Digital Business Card
business card, business template, canva business card, canva small business, digital business, instant download, modern business card, small business card, professional card, unique business card, business info card, editable canva card, calling card",721,10,0,0,$1.50,$0,0
"AngelaRobynDesigns:Whimsical Wedding Invitation Template, Canva Digital Download, Printable Photo Wedding Invite, Unique Wedding Invitations, Save the Dates
wedding invitations, canva template, wedding details card, digital download, digital invitation, invitacion de boda, invitaciones de boda, invitation templates, wedding details, wedding invitation, wedding invites, invitation template, printable download",67,9,0.1,0,$13.27,$0,0
"PinkPeoniesPrints:Delft Blue Bridal Shower Invite Invite- Canva Template, Self Edit Template, Easy to Edit, Digital Invitation, Blue, Costal
canva template, brunch, invitation, self edit, canva, brunch template, customizable, digital invite, bridal shower, delft blue, blue, coastal, blue pattern",1105,13,0,0,$4.25,$0,0
"NaySayHers:Ultimate Digital Planner & Template Bundle | Canva Editable | PLR, MRR | Journals, Budget Trackers, Business Planners, Business Starter Kit
digital products, digital planner, business starter kit, planner bundle, iPad planning, digital journal, tracker, girly, Canva template, beginners, guide, ebook, aesthetic",1,0,0,0,$25.00,$0,0
"FancyStandardsArt:Easter Cruise Family Matching T-shirts-Easter2025-Vacation T-shirts-Cruise Vacations-Bunny
custom, personalized, tshirt, tee, shirt, kids, children, family, movie, Cruise, vacation, family matching, Easter",37,8,0.2,0,$18.00,$0,1
"MadeItMommyCo:CUSTOM Canva Procreate Template Football Cheer Color Guard Band Photo Insert Png, Trending green Png, Polaroid Png, Sports Png
Canva png, sports png, polsriod png, sublimation design, spirit wear, band png, cheer png, color guard png, spirit png, football png, sublimation, digital download, digital Png",1,0,0,0,$5.00,$0,0
"SeaznsMockups:T-Shirt Mockup with PSD & Canva ready Template and Smart Object Apparel Clothing Mockup
tshirt mockup, mockup tshirt, gildan tshirt, mockup white tshirt, tshirt mockup psd, blank tshirt mockup, unisex tshirt mockup, women tshirt mockup, mens tshirt mockup, photoshop mockup, bella canva mockup, oversized shirt mock, lifestyle mockup",9,0,0,0,$2.97,$0,1
